patent_application_id;claim_id;X;Y;Z;intensidad;cited_document_id;label;titulo;text;text_b
EP8119815;100441_1;-0.688292653;-0.680994937;-0.442693957;0.0006;EP6217850;1;Solic. EP8119815;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3506968;100984_1;0.811696766;-0.985322146;0.524322172;0.0006;EP3506968;0;Solic. EP3506968;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0910058;100109_1;0.467865132;-0.68192775;0.305068433;0.0009;EP3506968;1;Solic. EP0910058;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2574948;100150_1;0.702754606;-0.639092313;0.19383254;0.0009;EP3506968;1;Solic. EP2574948;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2256726;100527_1;0.785297637;-0.878011067;-0.132959184;0.0009;EP3506968;1;Solic. EP2256726;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2346071;100249_1;0.566530146;-0.501802111;0.169879068;0.0009;EP3506968;1;Solic. EP2346071;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2790417;100209_1;0.927252083;-0.712545383;0.064334991;0.0001;EP3506968;1;Solic. EP2790417;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5376714;100696_1;0.931138042;-0.566340424;0.172873739;0.0002;EP3506968;1;Solic. EP5376714;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1481380;100218_1;0.649768882;-0.700518979;0.198888131;0.0003;EP3506968;1;Solic. EP1481380;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4868656;100173_1;0.364836214;-0.914503384;0.06280162;0.0011;EP3506968;1;Solic. EP4868656;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2857148;100228_1;0.744705341;-0.785464225;0.326473671;0.0009;EP3506968;1;Solic. EP2857148;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0182196;100653_1;0.590685106;-0.981900546;0.409435035;0.0003;EP3506968;1;Solic. EP0182196;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3822737;100233_1;0.972866049;-0.67815461;0.087562309;0.0007;EP3506968;1;Solic. EP3822737;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3260909;100958_1;0.668419953;-0.759621161;0.417292062;0.0004;EP3506968;1;Solic. EP3260909;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0677029;100626_1;0.664837977;-0.886143918;0.153603091;0.0002;EP3506968;1;Solic. EP0677029;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2595794;100585_1;0.684826506;-0.552256395;0.127009244;0.0009;EP3506968;1;Solic. EP2595794;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0710717;100752_1;0.830277386;-0.955312424;0.196106771;0.0011;EP3506968;1;Solic. EP0710717;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
