patent_application_id;claim_id;X;Y;Z;intensidad;cited_document_id;label;titulo;text;text_b
EP0074205;100203_1;-0.898039599;0.445455345;0.460004779;0.0011;EP3512346;1;Solic. EP0074205;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1463116;100589_1;-0.866264518;0.473185045;0.246767869;0.0001;EP3512346;1;Solic. EP1463116;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0308622;100409_1;-0.94014679;0.573131785;0.397877202;0.001;EP3512346;1;Solic. EP0308622;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2981027;100337_1;-0.853414841;0.239169934;0.316142253;0.0004;EP3512346;1;Solic. EP2981027;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2914568;100672_1;-0.992888524;0.336691199;0.364740496;0.0002;EP3512346;1;Solic. EP2914568;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0183771;100974_1;-0.881587292;0.484794815;0.378415368;0.0004;EP3512346;1;Solic. EP0183771;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2923926;100481_1;-0.780070619;0.735869645;0.336593609;0.0006;EP3512346;1;Solic. EP2923926;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1173618;100218_1;-0.873908776;0.107909533;0.883360999;0.0005;EP1173618;0;Solic. EP1173618;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5072042;100202_1;-0.415515335;0.148118011;0.774601483;0.0007;EP1173618;1;Solic. EP5072042;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1370882;100959_1;-0.755981183;0.003654448;0.615238546;0.0011;EP1173618;1;Solic. EP1370882;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0260444;100957_1;-0.808168762;0.145655197;0.688557916;0.0005;EP1173618;1;Solic. EP0260444;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2492071;100364_1;-0.603650652;0.062816163;0.790041554;0.0004;EP1173618;1;Solic. EP2492071;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1967195;100279_1;-0.700445788;-0.017289726;0.521016049;0.0001;EP1173618;1;Solic. EP1967195;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0607704;100884_1;-0.582275101;0.15691488;0.486130576;0.0006;EP1173618;1;Solic. EP0607704;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4919027;100651_1;-0.686223853;0.193496613;0.98462992;0.0008;EP1173618;1;Solic. EP4919027;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP1004386;100520_1;-0.71522042;0.139320049;0.475461756;0.0004;EP1173618;1;Solic. EP1004386;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP5469657;100779_1;-0.616554451;0.293331592;0.870188594;0.0008;EP1173618;1;Solic. EP5469657;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
